label,easting,northing
19777,368706.5,2459830.8
20076,368660.8,2459807.0
20196,368657.9,2459784.5
20188,368681.2,2459782.8
20086,368686.9,2459806.8
19786,368682.5,2459830.8
19418,368658.3,2459880.2
19319,368659.5,2459907.8
12329,368659.6,2459930.5
12398,368633.9,2459957.0
12497,368608.6,2459980.8
12390,368584.7,2459959.8
12503,368584.1,2459980.2
12549,368583.8,2460009.0
12683,368608.6,2460030.5
12748,368611.1,2460057.2
12730,368586.7,2460058.8
12891,368583.3,2460081.8
12954,368586.0,2460108.2
13078,368634.2,2460130.5
13071,368659.8,2460131.0
12970,368660.8,2460107.5
12876,368658.5,2460081.5
12757,368637.3,2460057.8
12676,368634.0,2460031.5
12557,368609.8,2460007.5
12564,368635.0,2460008.5
12572,368659.3,2460008.5
12578,368685.3,2460009.5
12764,368685.7,2460056.0
12867,368683.1,2460080.8
12977,368683.2,2460104.8
13065,368682.5,2460131.0
13169,368684.1,2460159.5
13166,368662.3,2460159.0
13261,368658.5,2460180.8
13271,368633.6,2460180.0
13365,368635.9,2460206.2
13515,368636.5,2460233.5
13612,368659.6,2460259.5
13605,368634.6,2460258.5
13527,368612.7,2460232.2
13535,368584.5,2460230.8
13354,368584.1,2460206.0
13284,368586.8,2460182.8
13149,368585.4,2460159.0
13142,368560.8,2460159.5
13096,368558.9,2460131.0
12948,368561.9,2460108.5
12900,368559.6,2460081.8
12691,368557.0,2460032.0
12509,368560.0,2459980.0
12385,368559.3,2459960.8
12350,368560.2,2459929.0
19293,368563.2,2459906.5
19438,368557.4,2459882.0
19615,368562.6,2459856.8
19813,368583.0,2459831.0
19806,368606.2,2459831.0
20055,368588.0,2459806.5
20047,368562.6,2459806.2
20221,368583.8,2459781.2
20213,368608.5,2459783.8
20443,368614.2,2459757.0
20739,368608.5,2459733.2
20979,368613.7,2459707.5
20987,368638.9,2459707.5
20994,368661.2,2459707.5
21001,368686.9,2459708.0
21008,368711.7,2459707.8
20700,368732.3,2459733.0
20691,368757.2,2459730.8
20679,368788.7,2459729.8
20509,368813.1,2459757.0
20161,368809.3,2459781.0
20114,368812.9,2459807.8
19748,368807.2,2459831.0
19680,368786.6,2459856.0
19393,368780.9,2459881.5
19345,368763.5,2459907.2
12307,368758.1,2459931.2
12418,368734.6,2459958.0
12476,368733.8,2459979.2
12469,368758.5,2459981.0
12595,368760.2,2460008.5
12602,368786.4,2460008.5
12645,368760.8,2460029.5
12653,368732.0,2460030.0
12778,368733.5,2460056.2
12857,368735.1,2460078.5
12848,368758.3,2460079.8
12789,368786.8,2460056.2
12637,368809.5,2460031.0
12607,368810.0,2460008.5
12463,368808.8,2459978.0
12440,368832.7,2459959.5
12290,368832.5,2459931.5
12284,368861.5,2459933.5
5242,368883.6,2459933.5
5237,368907.9,2459933.5
5076,368934.6,2459955.8
5067,368909.4,2459955.2
5060,368884.0,2459958.0
12449,368859.5,2459981.5
12456,368834.5,2459983.5
12433,368809.2,2459958.2
12426,368786.4,2459956.5
12300,368784.1,2459931.5
19386,368807.9,2459881.5
19354,368812.8,2459907.5
19361,368837.4,2459907.5
19366,368863.4,2459908.0
5255,368910.6,2459907.2
5262,368937.0,2459906.0
5436,368937.2,2459880.8
5449,368884.7,2459882.0
19378,368858.8,2459879.8
19692,368837.6,2459857.0
19739,368832.2,2459830.0
20124,368838.0,2459808.0
20152,368832.9,2459780.2
20142,368856.8,2459778.5
20520,368862.5,2459758.2
5739,368883.5,2459758.0
5743,368908.3,2459755.5
5750,368960.3,2459754.5
5724,368961.8,2459782.0
5729,368937.2,2459782.0
5731,368912.8,2459782.8
5643,368936.6,2459804.2
5648,368957.9,2459804.8
5720,368985.4,2459782.0
5755,369008.0,2459756.2
5759,369032.9,2459757.2
5763,369057.6,2459757.2
5698,369087.5,2459783.0
5695,369110.6,2459782.8
5669,369133.8,2459806.0
5595,369136.0,2459831.2
5540,369160.6,2459857.0
5373,369185.4,2459882.0
5365,369211.8,2459882.8
5355,369233.2,2459883.0
3852,369260.2,2459909.0
3845,369260.6,2459933.0
3838,369259.3,2459957.5
4958,369234.7,2459982.8
3831,369259.1,2460007.0
3825,369259.0,2460034.2
3816,369260.3,2460080.5
3807,369261.8,2460106.0
3794,369257.6,2460131.0
3629,369258.2,2460156.5
3617,369235.1,2460183.0
3608,369209.4,2460182.8
3642,369187.4,2460157.5
12247,369185.8,2460157.8
3651,369163.0,2460157.8
3659,369135.1,2460157.0
3667,369110.9,2460155.8
3762,369109.5,2460133.8
4407,369109.6,2460106.8
4472,369107.6,2460083.5
4464,369133.3,2460083.2
4598,369159.2,2460054.5
4938,369185.9,2460005.0
4930,369159.6,2460005.2
4923,369136.0,2460005.5
4984,369133.9,2459982.5
4992,369109.4,2459982.0
5126,369110.7,2459957.2
5117,369085.2,2459956.5
5000,369061.3,2459983.0
4915,369083.7,2460006.2
4908,369058.7,2460005.8
4902,369034.4,2460005.5
5011,369034.4,2459982.8
5109,369060.3,2459956.0
5203,369085.0,2459933.0
5194,369107.8,2459933.2
5187,369136.0,2459933.0
5178,369160.1,2459932.5
5171,369182.4,2459932.0
5383,369135.2,2459883.0
5530,369108.1,2459857.8
5602,369110.4,2459831.2
5665,369108.6,2459805.5
5607,369085.7,2459831.5
5521,369084.8,2459856.8
5512,369060.0,2459854.8
5661,369059.4,2459805.5
5612,369035.7,2459833.5
5504,369035.8,2459853.5
5401,369061.3,2459883.0
5391,369085.5,2459883.2
5308,369110.5,2459906.0
5317,369133.9,2459905.5
5325,369160.8,2459906.0
5333,369183.5,2459907.0
5340,369208.6,2459907.5
5160,369236.4,2459930.5
5150,369234.1,2459955.5
5143,369213.0,2459955.8
5137,369183.3,2459956.0
4975,369156.5,2459982.5
4967,369210.7,2459981.5
4946,369209.0,2460006.0
4626,369209.9,2460033.8
4614,369234.8,2460058.2
4446,369235.6,2460082.2
4438,369232.7,2460106.5
3633,369234.1,2460156.8
3787,369211.9,2460133.2
4432,369209.0,2460106.5
4452,369209.8,2460081.8
4425,369186.0,2460104.8
3779,369186.2,2460132.2
3774,369161.7,2460131.8
3768,369135.4,2460132.0
4416,369134.2,2460106.5
4459,369159.4,2460083.0
4605,369184.7,2460055.8
4634,369186.0,2460033.5
4643,369160.5,2460031.8
4590,369133.0,2460054.8
4652,369110.6,2460033.2
4661,369084.1,2460033.0
4669,369061.0,2460030.5
4676,369033.8,2460030.2
4556,369008.4,2460056.0
4550,368983.7,2460056.5
4492,368984.7,2460086.2
4384,369010.5,2460105.2
3740,369008.1,2460131.2
3690,368987.6,2460158.0
3550,368984.3,2460183.0
3504,368960.1,2460206.0
3359,368937.7,2460231.0
3351,368912.6,2460231.2
3329,368909.8,2460258.5
3172,368887.2,2460279.0
4302,368859.2,2460283.0
4293,368860.4,2460310.0
3002,368883.1,2460330.0
3009,368907.6,2460329.5
3018,368958.9,2460331.5
3023,368985.8,2460332.0
3030,369011.1,2460331.0
3039,369058.1,2460332.0
3122,369060.8,2460306.0
3205,369036.9,2460281.5
3131,369009.4,2460306.8
3189,368982.1,2460282.5
3314,368983.5,2460258.0
3374,369009.6,2460233.0
3379,369034.5,2460232.5
3387,369059.4,2460232.2
3395,369089.7,2460231.5
3403,369110.6,2460231.8
3409,369160.1,2460231.5
3417,369187.1,2460231.0
3423,369212.4,2460231.8
3430,369237.8,2460231.5
3262,369231.8,2460257.0
3252,369234.2,2460283.2
228,369261.2,2460260.8
223,369259.9,2460231.2
3438,369260.0,2460203.5
3447,369233.6,2460205.0
3454,369206.0,2460205.5
3461,369182.0,2460205.8
3599,369159.4,2460182.5
3590,369134.4,2460182.2
3469,369108.8,2460207.5
3477,369082.7,2460207.5
3484,369059.5,2460208.0
3680,369037.0,2460156.5
3747,369037.8,2460131.5
4391,369033.6,2460106.0
4483,369034.2,2460084.0
4577,369059.4,2460056.5
4584,369084.7,2460056.5
4478,369084.8,2460083.8
4398,369060.2,2460106.5
3753,369060.4,2460131.2
3673,369084.2,2460157.0
3582,369085.6,2460181.8
3575,369062.0,2460182.0
3566,369036.7,2460182.5
3558,369012.1,2460183.0
3490,369011.1,2460206.5
3496,368983.8,2460206.2
3364,368961.0,2460231.2
3321,368957.1,2460258.0
3180,368936.5,2460279.8
3163,368908.8,2460307.5
3154,368930.2,2460308.0
3147,368958.0,2460308.0
3139,368984.7,2460307.0
3197,369011.4,2460281.0
3306,369032.1,2460257.2
3299,369058.2,2460256.5
3291,369084.9,2460257.0
3283,369133.3,2460258.5
3275,369160.6,2460256.5
3271,369188.1,2460256.8
3244,369206.5,2460283.0
3085,369208.6,2460305.2
3075,369233.0,2460332.5
2921,369231.8,2460356.8
2928,369208.8,2460356.0
3066,369186.3,2460332.5
3094,369182.4,2460306.5
3235,369160.1,2460281.0
3228,369137.1,2460282.2
3221,369111.3,2460282.5
3213,369084.0,2460282.2
3115,369106.9,2460306.2
3107,369131.7,2460306.5
3100,369158.5,2460306.8
3062,369160.5,2460332.0
2935,369160.7,2460357.2
2941,369133.5,2460358.0
3055,369135.2,2460331.5
3047,369111.4,2460331.8
2948,369084.5,2460356.0
2954,369060.6,2460356.5
2962,369033.8,2460357.5
2969,369008.0,2460357.0
2974,368983.1,2460356.8
2983,368936.2,2460359.0
2990,368907.3,2460359.2
2995,368883.9,2460358.8
4286,368861.2,2460333.0
13837,368830.5,2460331.8
13845,368808.7,2460333.2
13995,368810.3,2460357.5
